<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>出(だ)す</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>出(だ)す</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>だす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを場所(ばしょ)から出(だ)す</div><div style='margin-top:12px'><b>Pair:</b> 出(で)る</div><hr><div><b>🇰🇷</b> 꺼내다; 내다</div><div><b>🇬🇧</b> to take out; put out</div><div><b>🇮🇩</b> mengeluarkan</div><hr><div style='font-size:21px'>鞄(かばん)から本(ほん)を出(だ)す。</div><div style='opacity:.7'>🇰🇷 가방에서 책을 꺼내다.</div></div>	JLPT_N3_4M mechanics_verb pair_exit godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>出(で)る</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>出(で)る</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>でる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> 場所(ばしょ)を／から出(で)る</div><div style='margin-top:12px'><b>Pair:</b> 出(だ)す</div><hr><div><b>🇰🇷</b> 나가다; 나오다</div><div><b>🇬🇧</b> to leave; come out</div><div><b>🇮🇩</b> keluar</div><hr><div style='font-size:21px'>家(いえ)を出(で)る。</div><div style='opacity:.7'>🇰🇷 집을 나가다.</div></div>	JLPT_N3_4M mechanics_verb pair_exit ichidan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>つける</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>つける</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>つける</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nをつける</div><div style='margin-top:12px'><b>Pair:</b> つく</div><hr><div><b>🇰🇷</b> 켜다; 붙이다</div><div><b>🇬🇧</b> to turn on; attach</div><div><b>🇮🇩</b> menyalakan; memasang</div><hr><div style='font-size:21px'>テレビをつける。</div><div style='opacity:.7'>🇰🇷 텔레비전을 켜다.</div></div>	JLPT_N3_4M mechanics_verb pair_switch ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>つく</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>つく</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>つく</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nがつく</div><div style='margin-top:12px'><b>Pair:</b> つける</div><hr><div><b>🇰🇷</b> 켜지다; 붙다</div><div><b>🇬🇧</b> to turn on; become attached</div><div><b>🇮🇩</b> menyala; menempel</div><hr><div style='font-size:21px'>電気(でんき)がつく。</div><div style='opacity:.7'>🇰🇷 불이 켜진다.</div></div>	JLPT_N3_4M mechanics_verb pair_switch godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>消(け)す</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>消(け)す</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>けす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを消(け)す</div><div style='margin-top:12px'><b>Pair:</b> 消(き)える</div><hr><div><b>🇰🇷</b> 끄다; 지우다</div><div><b>🇬🇧</b> to turn off; erase</div><div><b>🇮🇩</b> mematikan; menghapus</div><hr><div style='font-size:21px'>電気(でんき)を消(け)す。</div><div style='opacity:.7'>🇰🇷 불을 끄다.</div></div>	JLPT_N3_4M mechanics_verb pair_disappear godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>消(き)える</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>消(き)える</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>きえる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが消(き)える</div><div style='margin-top:12px'><b>Pair:</b> 消(け)す</div><hr><div><b>🇰🇷</b> 꺼지다; 사라지다</div><div><b>🇬🇧</b> to go out; disappear</div><div><b>🇮🇩</b> padam; menghilang</div><hr><div style='font-size:21px'>電気(でんき)が消(き)える。</div><div style='opacity:.7'>🇰🇷 불이 꺼진다.</div></div>	JLPT_N3_4M mechanics_verb pair_disappear ichidan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>落(お)とす</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>落(お)とす</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>おとす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを落(お)とす</div><div style='margin-top:12px'><b>Pair:</b> 落(お)ちる</div><hr><div><b>🇰🇷</b> 떨어뜨리다</div><div><b>🇬🇧</b> to drop something</div><div><b>🇮🇩</b> menjatuhkan</div><hr><div style='font-size:21px'>鍵(かぎ)を落(お)とす。</div><div style='opacity:.7'>🇰🇷 열쇠를 떨어뜨리다.</div></div>	JLPT_N3_4M mechanics_verb pair_fall godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>落(お)ちる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>落(お)ちる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>おちる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが落(お)ちる</div><div style='margin-top:12px'><b>Pair:</b> 落(お)とす</div><hr><div><b>🇰🇷</b> 떨어지다</div><div><b>🇬🇧</b> to fall; drop</div><div><b>🇮🇩</b> jatuh</div><hr><div style='font-size:21px'>葉(は)が落(お)ちる。</div><div style='opacity:.7'>🇰🇷 잎이 떨어진다.</div></div>	JLPT_N3_4M mechanics_verb pair_fall ichidan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>上(あ)げる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>上(あ)げる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>あげる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを上(あ)げる</div><div style='margin-top:12px'><b>Pair:</b> 上(あ)がる</div><hr><div><b>🇰🇷</b> 올리다</div><div><b>🇬🇧</b> to raise; increase something</div><div><b>🇮🇩</b> menaikkan</div><hr><div style='font-size:21px'>値段(ねだん)を上(あ)げる。</div><div style='opacity:.7'>🇰🇷 가격을 올리다.</div></div>	JLPT_N3_4M mechanics_verb pair_raise ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>上(あ)がる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>上(あ)がる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>あがる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが上(あ)がる</div><div style='margin-top:12px'><b>Pair:</b> 上(あ)げる</div><hr><div><b>🇰🇷</b> 오르다</div><div><b>🇬🇧</b> to rise; go up</div><div><b>🇮🇩</b> naik</div><hr><div style='font-size:21px'>値段(ねだん)が上(あ)がる。</div><div style='opacity:.7'>🇰🇷 가격이 오르다.</div></div>	JLPT_N3_4M mechanics_verb pair_raise godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>下(さ)げる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>下(さ)げる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>さげる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを下(さ)げる</div><div style='margin-top:12px'><b>Pair:</b> 下(さ)がる</div><hr><div><b>🇰🇷</b> 내리다; 낮추다</div><div><b>🇬🇧</b> to lower; reduce something</div><div><b>🇮🇩</b> menurunkan</div><hr><div style='font-size:21px'>温度(おんど)を下(さ)げる。</div><div style='opacity:.7'>🇰🇷 온도를 낮추다.</div></div>	JLPT_N3_4M mechanics_verb pair_lower ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>下(さ)がる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>下(さ)がる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>さがる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが下(さ)がる</div><div style='margin-top:12px'><b>Pair:</b> 下(さ)げる</div><hr><div><b>🇰🇷</b> 내려가다; 낮아지다</div><div><b>🇬🇧</b> to fall; go down</div><div><b>🇮🇩</b> turun</div><hr><div style='font-size:21px'>温度(おんど)が下(さ)がる。</div><div style='opacity:.7'>🇰🇷 온도가 내려간다.</div></div>	JLPT_N3_4M mechanics_verb pair_lower godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>変(か)える</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>変(か)える</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>かえる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを変(か)える</div><div style='margin-top:12px'><b>Pair:</b> 変(か)わる</div><hr><div><b>🇰🇷</b> 바꾸다</div><div><b>🇬🇧</b> to change something</div><div><b>🇮🇩</b> mengubah sesuatu</div><hr><div style='font-size:21px'>予定(よてい)を変(か)える。</div><div style='opacity:.7'>🇰🇷 일정을 바꾸다.</div></div>	JLPT_N3_4M mechanics_verb pair_change ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>変(か)わる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>変(か)わる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>かわる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが変(か)わる</div><div style='margin-top:12px'><b>Pair:</b> 変(か)える</div><hr><div><b>🇰🇷</b> 바뀌다</div><div><b>🇬🇧</b> to change; become different</div><div><b>🇮🇩</b> berubah</div><hr><div style='font-size:21px'>予定(よてい)が変(か)わる。</div><div style='opacity:.7'>🇰🇷 일정이 바뀐다.</div></div>	JLPT_N3_4M mechanics_verb pair_change godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>決(き)める</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>決(き)める</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>きめる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを決(き)める</div><div style='margin-top:12px'><b>Pair:</b> 決(き)まる</div><hr><div><b>🇰🇷</b> 정하다; 결정하다</div><div><b>🇬🇧</b> to decide something</div><div><b>🇮🇩</b> menentukan; memutuskan</div><hr><div style='font-size:21px'>日程(にってい)を決(き)める。</div><div style='opacity:.7'>🇰🇷 일정을 정하다.</div></div>	JLPT_N3_4M mechanics_verb pair_decide ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>決(き)まる</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>決(き)まる</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>きまる</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが決(き)まる</div><div style='margin-top:12px'><b>Pair:</b> 決(き)める</div><hr><div><b>🇰🇷</b> 정해지다; 결정되다</div><div><b>🇬🇧</b> to be decided</div><div><b>🇮🇩</b> ditetapkan; diputuskan</div><hr><div style='font-size:21px'>日程(にってい)が決(き)まる。</div><div style='opacity:.7'>🇰🇷 일정이 정해진다.</div></div>	JLPT_N3_4M mechanics_verb pair_decide godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>続(つづ)ける</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>続(つづ)ける</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>つづける</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを／Vます-stem＋続(つづ)ける</div><div style='margin-top:12px'><b>Pair:</b> 続(つづ)く</div><hr><div><b>🇰🇷</b> 계속하다</div><div><b>🇬🇧</b> to continue something</div><div><b>🇮🇩</b> melanjutkan</div><hr><div style='font-size:21px'>勉強(べんきょう)を続(つづ)ける。</div><div style='opacity:.7'>🇰🇷 공부를 계속하다.</div></div>	JLPT_N3_4M mechanics_verb pair_continue ichidan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>続(つづ)く</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>続(つづ)く</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>つづく</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが続(つづ)く</div><div style='margin-top:12px'><b>Pair:</b> 続(つづ)ける</div><hr><div><b>🇰🇷</b> 계속되다</div><div><b>🇬🇧</b> to continue; last</div><div><b>🇮🇩</b> berlanjut</div><hr><div style='font-size:21px'>雨(あめ)が三日(みっか)も続(つづ)く。</div><div style='opacity:.7'>🇰🇷 비가 사흘이나 계속된다.</div></div>	JLPT_N3_4M mechanics_verb pair_continue godan intransitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>増(ふ)やす</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>増(ふ)やす</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>ふやす</div><div><b>Class:</b> 五段(ごだん)</div><div><b>Transitivity:</b> 他動詞(たどうし)</div><div><b>Frame:</b> Nを増(ふ)やす</div><div style='margin-top:12px'><b>Pair:</b> 増(ふ)える</div><hr><div><b>🇰🇷</b> 늘리다</div><div><b>🇬🇧</b> to increase something</div><div><b>🇮🇩</b> menambah; meningkatkan</div><hr><div style='font-size:21px'>語彙(ごい)を増(ふ)やす。</div><div style='opacity:.7'>🇰🇷 어휘를 늘리다.</div></div>	JLPT_N3_4M mechanics_verb pair_increase godan transitive
<div style='font-family:sans-serif;text-align:center'><div style='font-size:40px;font-weight:700;margin:24px 0'>増(ふ)える</div><div style='font-size:13px;opacity:.6'>reading + mechanics on answer</div></div>	<div style='font-family:sans-serif;line-height:1.55'><div style='font-size:32px;font-weight:700;text-align:center'>増(ふ)える</div><div style='font-size:18px;opacity:.7;text-align:center;margin-bottom:12px'>ふえる</div><div><b>Class:</b> 一段(いちだん)</div><div><b>Transitivity:</b> 自動詞(じどうし)</div><div><b>Frame:</b> Nが増(ふ)える</div><div style='margin-top:12px'><b>Pair:</b> 増(ふ)やす</div><hr><div><b>🇰🇷</b> 늘다; 증가하다</div><div><b>🇬🇧</b> to increase; grow</div><div><b>🇮🇩</b> bertambah; meningkat</div><hr><div style='font-size:21px'>仕事(しごと)が増(ふ)える。</div><div style='opacity:.7'>🇰🇷 일이 늘어난다.</div></div>	JLPT_N3_4M mechanics_verb pair_increase ichidan intransitive
